gem,ficheiro,commit,categoria,loc_medio,loc_max,pct_singleton,pct_duck,mixins_por_classe,profundidade_heranca,metaprog_por_100,metodos,classes,formas,razao_formas
twilio-ruby,lib/twilio-ruby/rest/pricing/v1/phone_number.rb,c58e213a6f04,third-party apis,5.5,15,0,25,0.0,2,0.0,16,9,9,0.562
twilio-ruby,lib/twilio-ruby/rest/pricing/v1/phone_number/country.rb,c58e213a6f04,third-party apis,6.5,21,0,60,0.0,2,0.0,40,13,23,0.575
twilio-ruby,lib/twilio-ruby/rest/pricing/v1/voice.rb,c58e213a6f04,third-party apis,5.8,15,0,29,0.0,2,0.0,17,9,9,0.529
twilio-ruby,lib/twilio-ruby/rest/pricing/v1/voice/country.rb,c58e213a6f04,third-party apis,6.5,21,0,61,0.0,2,0.0,41,13,23,0.561
twilio-ruby,lib/twilio-ruby/rest/pricing/v1/voice/number.rb,c58e213a6f04,third-party apis,5.7,21,0,58,0.0,2,0.0,36,13,17,0.472
twilio-ruby,lib/twilio-ruby/rest/pricing/v2.rb,c58e213a6f04,third-party apis,8.6,11,0,60,0.0,2,0.0,5,4,3,0.6
twilio-ruby,lib/twilio-ruby/rest/pricing/v2/country.rb,c58e213a6f04,third-party apis,6.5,21,0,61,0.0,2,0.0,41,12,23,0.561
twilio-ruby,lib/twilio-ruby/rest/pricing/v2/number.rb,c58e213a6f04,third-party apis,6.0,26,0,59,0.0,2,0.0,37,12,17,0.459
twilio-ruby,lib/twilio-ruby/rest/pricing/v2/voice.rb,c58e213a6f04,third-party apis,5.8,15,0,29,0.0,2,0.0,17,9,9,0.529
twilio-ruby,lib/twilio-ruby/rest/pricing/v2/voice/country.rb,c58e213a6f04,third-party apis,6.5,21,0,61,0.0,2,0.0,41,13,23,0.561
twilio-ruby,lib/twilio-ruby/rest/pricing/v2/voice/number.rb,c58e213a6f04,third-party apis,6.0,26,0,59,0.0,2,0.0,37,13,17,0.459
twilio-ruby,lib/twilio-ruby/rest/pricing_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75
twilio-ruby,lib/twilio-ruby/rest/proxy/v1.rb,c58e213a6f04,third-party apis,6.3,11,0,33,0.0,2,0.0,3,4,3,1.0
twilio-ruby,lib/twilio-ruby/rest/proxy/v1/service.rb,c58e213a6f04,third-party apis,8.8,41,0,74,0.0,2,0.0,61,12,34,0.557
twilio-ruby,lib/twilio-ruby/rest/proxy/v1/service/phone_number.rb,c58e213a6f04,third-party apis,7.9,31,0,75,0.0,2,0.0,55,13,31,0.564
twilio-ruby,lib/twilio-ruby/rest/proxy/v1/service/session.rb,c58e213a6f04,third-party apis,8.1,37,0,78,0.0,2,0.0,63,13,34,0.54
twilio-ruby,lib/twilio-ruby/rest/proxy/v1/service/session/interaction.rb,c58e213a6f04,third-party apis,6.1,31,0,75,0.0,2,0.0,57,14,26,0.456
twilio-ruby,lib/twilio-ruby/rest/proxy/v1/service/session/participant.rb,c58e213a6f04,third-party apis,7.4,34,0,75,0.0,2,0.0,55,14,30,0.545
twilio-ruby,lib/twilio-ruby/rest/proxy/v1/service/session/participant/message_interaction.rb,c58e213a6f04,third-party apis,6.7,32,0,75,0.0,2,0.0,57,15,25,0.439
twilio-ruby,lib/twilio-ruby/rest/proxy_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0
twilio-ruby,lib/twilio-ruby/rest/routes.rb,c58e213a6f04,third-party apis,4,4,0,0,0.0,2,0.0,3,3,3,1.0
twilio-ruby,lib/twilio-ruby/rest/routes/v2.rb,c58e213a6f04,third-party apis,8.6,11,0,60,0.0,2,0.0,5,4,3,0.6
twilio-ruby,lib/twilio-ruby/rest/routes/v2/phone_number.rb,c58e213a6f04,third-party apis,6.8,29,0,62,0.0,2,0.0,40,12,20,0.5
twilio-ruby,lib/twilio-ruby/rest/routes/v2/sip_domain.rb,c58e213a6f04,third-party apis,6.8,29,0,62,0.0,2,0.0,40,12,20,0.5
twilio-ruby,lib/twilio-ruby/rest/routes/v2/trunk.rb,c58e213a6f04,third-party apis,6.8,29,0,62,0.0,2,0.0,40,12,20,0.5
twilio-ruby,lib/twilio-ruby/rest/routes_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0
twilio-ruby,lib/twilio-ruby/rest/serverless/v1.rb,c58e213a6f04,third-party apis,6.3,11,0,33,0.0,2,0.0,3,4,3,1.0
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service.rb,c58e213a6f04,third-party apis,8.3,32,0,74,0.0,2,0.0,62,12,36,0.581
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/asset.rb,c58e213a6f04,third-party apis,8.1,28,0,74,0.0,2,0.0,53,13,33,0.623
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/asset/asset_version.rb,c58e213a6f04,third-party apis,6.4,23,0,67,0.0,2,0.0,43,14,23,0.535
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/build.rb,c58e213a6f04,third-party apis,7.2,33,0,74,0.0,2,0.0,54,13,30,0.556
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/build/build_status.rb,c58e213a6f04,third-party apis,5.9,22,0,59,0.0,2,0.0,34,14,16,0.471
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/environment.rb,c58e213a6f04,third-party apis,7.4,29,0,75,0.0,2,0.0,57,13,32,0.561
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/environment/deployment.rb,c58e213a6f04,third-party apis,7.4,30,0,69,0.0,2,0.0,45,14,25,0.556
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/environment/log.rb,c58e213a6f04,third-party apis,6.5,24,0,70,0.0,2,0.0,47,14,23,0.489
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/environment/variable.rb,c58e213a6f04,third-party apis,8.2,31,0,73,0.0,2,0.0,52,14,31,0.596
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/function.rb,c58e213a6f04,third-party apis,8.1,28,0,74,0.0,2,0.0,53,13,33,0.623
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/function/function_version.rb,c58e213a6f04,third-party apis,6.4,23,0,70,0.0,2,0.0,46,14,25,0.543
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/function/function_version/function_version_content.rb,c58e213a6f04,third-party apis,5.9,23,0,60,0.0,2,0.0,35,15,17,0.486
twilio-ruby,lib/twilio-ruby/rest/serverless_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0
twilio-ruby,lib/twilio-ruby/rest/studio/v1.rb,c58e213a6f04,third-party apis,6.3,11,0,33,0.0,2,0.0,3,4,3,1.0
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow.rb,c58e213a6f04,third-party apis,6.7,21,0,69,0.0,2,0.0,51,12,29,0.569
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow/engagement.rb,c58e213a6f04,third-party apis,7.3,31,0,75,0.0,2,0.0,55,13,32,0.582
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow/engagement/engagement_context.rb,c58e213a6f04,third-party apis,5.9,22,0,59,0.0,2,0.0,34,14,16,0.471
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow/engagement/step.rb,c58e213a6f04,third-party apis,6.1,26,0,73,0.0,2,0.0,51,14,25,0.49
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow/engagement/step/step_context.rb,c58e213a6f04,third-party apis,5.9,23,0,60,0.0,2,0.0,35,15,17,0.486
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow/execution.rb,c58e213a6f04,third-party apis,8.1,31,0,76,0.0,2,0.0,58,13,35,0.603
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow/execution/execution_context.rb,c58e213a6f04,third-party apis,5.9,22,0,59,0.0,2,0.0,34,14,16,0.471
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow/execution/execution_step.rb,c58e213a6f04,third-party apis,6.1,26,0,73,0.0,2,0.0,51,14,25,0.49
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow/execution/execution_step/execution_step_context.rb,c58e213a6f04,third-party apis,5.9,23,0,60,0.0,2,0.0,35,15,17,0.486
twilio-ruby,lib/twilio-ruby/rest/studio/v2.rb,c58e213a6f04,third-party apis,5.8,11,0,25,0.0,2,0.0,4,4,4,1.0
twilio-ruby,lib/twilio-ruby/rest/studio/v2/flow.rb,c58e213a6f04,third-party apis,8.0,35,0,75,0.0,2,0.0,65,12,35,0.538
twilio-ruby,lib/twilio-ruby/rest/studio/v2/flow/execution.rb,c58e213a6f04,third-party apis,8.0,31,0,77,0.0,2,0.0,60,13,35,0.583
twilio-ruby,lib/twilio-ruby/rest/studio/v2/flow/execution/execution_context.rb,c58e213a6f04,third-party apis,5.9,22,0,59,0.0,2,0.0,34,14,16,0.471
twilio-ruby,lib/twilio-ruby/rest/studio/v2/flow/execution/execution_step.rb,c58e213a6f04,third-party apis,6.1,26,0,73,0.0,2,0.0,51,14,25,0.49
twilio-ruby,lib/twilio-ruby/rest/studio/v2/flow/execution/execution_step/execution_step_context.rb,c58e213a6f04,third-party apis,5.9,23,0,60,0.0,2,0.0,35,15,17,0.486
twilio-ruby,lib/twilio-ruby/rest/studio/v2/flow/flow_revision.rb,c58e213a6f04,third-party apis,6.1,25,0,71,0.0,2,0.0,48,13,23,0.479
twilio-ruby,lib/twilio-ruby/rest/studio/v2/flow/flow_test_user.rb,c58e213a6f04,third-party apis,7,27,0,60,0.0,2,0.0,35,13,20,0.571
twilio-ruby,lib/twilio-ruby/rest/studio/v2/flow_validate.rb,c58e213a6f04,third-party apis,7.9,32,0,39,0.0,2,0.0,18,9,11,0.611
twilio-ruby,lib/twilio-ruby/rest/studio_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75
twilio-ruby,lib/twilio-ruby/rest/supersim.rb,c58e213a6f04,third-party apis,4,4,0,0,0.0,2,0.0,9,3,9,1.0
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/esim_profile.rb,c58e213a6f04,third-party apis,7.2,32,0,69,0.0,2,0.0,51,12,25,0.49
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/fleet.rb,c58e213a6f04,third-party apis,8.6,42,0,71,0.0,2,0.0,55,12,28,0.509
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/ip_command.rb,c58e213a6f04,third-party apis,7.5,36,0,68,0.0,2,0.0,50,12,25,0.5
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/network.rb,c58e213a6f04,third-party apis,6.8,21,0,60,0.0,2,0.0,40,12,23,0.575
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/network_access_profile.rb,c58e213a6f04,third-party apis,8.0,28,0,67,0.0,2,0.0,49,12,30,0.612
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/network_access_profile/network_access_profile_network.rb,c58e213a6f04,third-party apis,7.5,27,0,70,0.0,2,0.0,46,13,28,0.609
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/settings_update.rb,c58e213a6f04,third-party apis,6.4,16,0,59,0.0,2,0.0,29,9,15,0.517
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/sim.rb,c58e213a6f04,third-party apis,8.4,37,0,70,0.0,2,0.0,54,12,31,0.574
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/sim/billing_period.rb,c58e213a6f04,third-party apis,6.1,16,0,66,0.0,2,0.0,29,10,15,0.517
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/sim/sim_ip_address.rb,c58e213a6f04,third-party apis,6.7,15,0,57,0.0,2,0.0,23,10,15,0.652
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/sms_command.rb,c58e213a6f04,third-party apis,7.5,32,0,65,0.0,2,0.0,46,12,25,0.543
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/usage_record.rb,c58e213a6f04,third-party apis,6.9,22,0,62,0.0,2,0.0,32,9,15,0.469
twilio-ruby,lib/twilio-ruby/rest/supersim_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0
twilio-ruby,lib/twilio-ruby/rest/sync/v1.rb,c58e213a6f04,third-party apis,6.3,11,0,33,0.0,2,0.0,3,4,3,1.0
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service.rb,c58e213a6f04,third-party apis,8.7,39,0,75,0.0,2,0.0,65,12,36,0.554
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/document.rb,c58e213a6f04,third-party apis,8.1,31,0,75,0.0,2,0.0,57,13,33,0.579
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/document/document_permission.rb,c58e213a6f04,third-party apis,7.7,33,0,71,0.0,2,0.0,49,14,29,0.592
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_list.rb,c58e213a6f04,third-party apis,8.2,31,0,76,0.0,2,0.0,58,13,34,0.586
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_list/sync_list_item.rb,c58e213a6f04,third-party apis,8.9,36,0,74,0.0,2,0.0,54,14,31,0.574
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_list/sync_list_permission.rb,c58e213a6f04,third-party apis,7.7,33,0,71,0.0,2,0.0,49,14,29,0.592
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_map.rb,c58e213a6f04,third-party apis,8.2,31,0,76,0.0,2,0.0,58,13,34,0.586
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_map/sync_map_item.rb,c58e213a6f04,third-party apis,9.0,36,0,74,0.0,2,0.0,54,14,31,0.574
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_map/sync_map_permission.rb,c58e213a6f04,third-party apis,7.7,33,0,71,0.0,2,0.0,49,14,29,0.592
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_stream.rb,c58e213a6f04,third-party apis,7.9,29,0,75,0.0,2,0.0,55,13,33,0.6
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_stream/stream_message.rb,c58e213a6f04,third-party apis,7.3,28,0,53,0.0,2,0.0,19,11,11,0.579
twilio-ruby,lib/twilio-ruby/rest/sync_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1.rb,c58e213a6f04,third-party apis,6.3,11,0,33,0.0,2,0.0,3,4,3,1.0
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace.rb,c58e213a6f04,third-party apis,8.4,39,0,79,0.0,2,0.0,78,12,42,0.538
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/activity.rb,c58e213a6f04,third-party apis,8.2,29,0,73,0.0,2,0.0,52,13,31,0.596
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/event.rb,c58e213a6f04,third-party apis,6.8,29,0,73,0.0,2,0.0,52,13,23,0.442
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/task.rb,c58e213a6f04,third-party apis,8.8,43,0,80,0.0,2,0.0,69,13,33,0.478
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/task/reservation.rb,c58e213a6f04,third-party apis,13.9,136,0,71,0.0,2,0.0,49,14,26,0.531
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/task_channel.rb,c58e213a6f04,third-party apis,8.1,31,0,74,0.0,2,0.0,53,13,31,0.585
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/task_queue.rb,c58e213a6f04,third-party apis,8.2,38,0,79,0.0,2,0.0,66,13,36,0.545
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/task_queue/task_queue_bulk_real_time_statistics.rb,c58e213a6f04,third-party apis,6.3,22,0,59,0.0,2,0.0,22,11,11,0.5
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/task_queue/task_queue_statistics.rb,c58e213a6f04,third-party apis,6.9,35,0,60,0.0,2,0.0,35,14,16,0.457
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/task_queue/task_queues_statistics.rb,c58e213a6f04,third-party apis,7.3,20,0,62,0.0,2,0.0,26,11,15,0.577
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/worker.rb,c58e213a6f04,third-party apis,8.6,35,0,79,0.0,2,0.0,67,13,39,0.582
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/reservation.rb,c58e213a6f04,third-party apis,13.5,132,0,71,0.0,2,0.0,49,14,26,0.531
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/worker_channel.rb,c58e213a6f04,third-party apis,7.1,31,0,73,0.0,2,0.0,51,14,26,0.51
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/worker_statistics.rb,c58e213a6f04,third-party apis,6.8,33,0,59,0.0,2,0.0,34,14,16,0.471
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/workers_cumulative_statistics.rb,c58e213a6f04,third-party apis,6.3,32,0,66,0.0,2,0.0,41,14,17,0.415
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/workers_real_time_statistics.rb,c58e213a6f04,third-party apis,6.2,26,0,59,0.0,2,0.0,34,14,17,0.5
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/worker/workers_statistics.rb,c58e213a6f04,third-party apis,7.3,38,0,59,0.0,2,0.0,34,14,17,0.5
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/workflow.rb,c58e213a6f04,third-party apis,8.3,38,0,77,0.0,2,0.0,62,13,35,0.565
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/workflow/workflow_real_time_statistics.rb,c58e213a6f04,third-party apis,6.0,27,0,63,0.0,2,0.0,38,14,16,0.421
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/workflow/workflow_statistics.rb,c58e213a6f04,third-party apis,6.9,35,0,60,0.0,2,0.0,35,14,16,0.457
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/workspace_real_time_statistics.rb,c58e213a6f04,third-party apis,5.9,26,0,64,0.0,2,0.0,39,13,17,0.436
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/workspace_statistics.rb,c58e213a6f04,third-party apis,6.9,34,0,59,0.0,2,0.0,34,13,17,0.5
twilio-ruby,lib/twilio-ruby/rest/taskrouter_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0
twilio-ruby,lib/twilio-ruby/rest/trunking/v1.rb,c58e213a6f04,third-party apis,6.3,11,0,33,0.0,2,0.0,3,4,3,1.0
twilio-ruby,lib/twilio-ruby/rest/trunking/v1/trunk.rb,c58e213a6f04,third-party apis,8.4,41,0,77,0.0,2,0.0,71,12,37,0.521
twilio-ruby,lib/twilio-ruby/rest/trunking/v1/trunk/credential_list.rb,c58e213a6f04,third-party apis,7.4,27,0,70,0.0,2,0.0,47,13,28,0.596
twilio-ruby,lib/twilio-ruby/rest/trunking/v1/trunk/ip_access_control_list.rb,c58e213a6f04,third-party apis,7.4,27,0,70,0.0,2,0.0,47,13,28,0.596
twilio-ruby,lib/twilio-ruby/rest/trunking/v1/trunk/origination_url.rb,c58e213a6f04,third-party apis,8.5,36,0,74,0.0,2,0.0,54,13,31,0.574
twilio-ruby,lib/twilio-ruby/rest/trunking/v1/trunk/phone_number.rb,c58e213a6f04,third-party apis,6.4,38,0,79,0.0,2,0.0,66,13,28,0.424
twilio-ruby,lib/twilio-ruby/rest/trunking/v1/trunk/recording.rb,c58e213a6f04,third-party apis,7.3,29,0,59,0.0,2,0.0,34,13,20,0.588
twilio-ruby,lib/twilio-ruby/rest/trunking_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0
twilio-ruby,lib/twilio-ruby/rest/trusthub.rb,c58e213a6f04,third-party apis,4,4,0,0,0.0,2,0.0,7,3,7,1.0
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/compliance_inquiries.rb,c58e213a6f04,third-party apis,7.7,30,0,57,0.0,2,0.0,35,12,19,0.543
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/compliance_registration_inquiries.rb,c58e213a6f04,third-party apis,11.8,102,0,57,0.0,2,0.0,35,12,19,0.543
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/compliance_tollfree_inquiries.rb,c58e213a6f04,third-party apis,13.9,100,0,48,0.0,2,0.0,21,9,11,0.524
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/customer_profiles.rb,c58e213a6f04,third-party apis,8.4,33,0,74,0.0,2,0.0,62,12,35,0.565
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/customer_profiles/customer_profiles_channel_endpoint_assignment.rb,c58e213a6f04,third-party apis,7.6,29,0,70,0.0,2,0.0,47,13,28,0.596
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/customer_profiles/customer_profiles_entity_assignments.rb,c58e213a6f04,third-party apis,7.5,27,0,70,0.0,2,0.0,46,13,28,0.609
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/customer_profiles/customer_profiles_evaluations.rb,c58e213a6f04,third-party apis,7.2,27,0,69,0.0,2,0.0,45,13,25,0.556
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/end_user.rb,c58e213a6f04,third-party apis,8.2,30,0,69,0.0,2,0.0,51,12,31,0.608
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/end_user_type.rb,c58e213a6f04,third-party apis,6.5,21,0,60,0.0,2,0.0,40,12,23,0.575
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/policies.rb,c58e213a6f04,third-party apis,6.6,21,0,59,0.0,2,0.0,39,12,23,0.59
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/supporting_document.rb,c58e213a6f04,third-party apis,8.0,30,0,70,0.0,2,0.0,53,12,31,0.585
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/supporting_document_type.rb,c58e213a6f04,third-party apis,6.5,21,0,60,0.0,2,0.0,40,12,23,0.575
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/trust_products.rb,c58e213a6f04,third-party apis,8.4,33,0,74,0.0,2,0.0,62,12,35,0.565
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/trust_products/trust_products_channel_endpoint_assignment.rb,c58e213a6f04,third-party apis,7.6,29,0,70,0.0,2,0.0,47,13,28,0.596
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/trust_products/trust_products_entity_assignments.rb,c58e213a6f04,third-party apis,7.5,27,0,70,0.0,2,0.0,46,13,28,0.609
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/trust_products/trust_products_evaluations.rb,c58e213a6f04,third-party apis,7.2,27,0,69,0.0,2,0.0,45,13,25,0.556
twilio-ruby,lib/twilio-ruby/rest/trusthub_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0
twilio-ruby,lib/twilio-ruby/rest/verify.rb,c58e213a6f04,third-party apis,4,4,0,0,0.0,2,0.0,6,3,6,1.0
twilio-ruby,lib/twilio-ruby/rest/verify/v2.rb,c58e213a6f04,third-party apis,7.9,11,0,50,0.0,2,0.0,8,4,4,0.5
twilio-ruby,lib/twilio-ruby/rest/verify/v2/form.rb,c58e213a6f04,third-party apis,5.8,21,0,55,0.0,2,0.0,33,12,17,0.515
twilio-ruby,lib/twilio-ruby/rest/verify/v2/safelist.rb,c58e213a6f04,third-party apis,7.1,26,0,59,0.0,2,0.0,37,12,22,0.595
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service.rb,c58e213a6f04,third-party apis,10.2,77,0,78,0.0,2,0.0,86,12,45,0.523
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/access_token.rb,c58e213a6f04,third-party apis,6.8,33,0,68,0.0,2,0.0,41,13,19,0.463
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/entity.rb,c58e213a6f04,third-party apis,7.4,27,0,74,0.0,2,0.0,54,13,33,0.611
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/entity/challenge.rb,c58e213a6f04,third-party apis,7.9,38,0,77,0.0,2,0.0,60,14,30,0.5
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/entity/challenge/notification.rb,c58e213a6f04,third-party apis,6.5,29,0,65,0.0,2,0.0,26,12,11,0.423
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/entity/factor.rb,c58e213a6f04,third-party apis,8.0,45,0,74,0.0,2,0.0,54,14,29,0.537
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/messaging_configuration.rb,c58e213a6f04,third-party apis,8.2,29,0,72,0.0,2,0.0,50,13,31,0.62
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/new_verify_factor.rb,c58e213a6f04,third-party apis,5.9,22,0,68,0.0,2,0.0,34,12,14,0.412
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/rate_limit.rb,c58e213a6f04,third-party apis,8.1,29,0,74,0.0,2,0.0,54,13,33,0.611
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/rate_limit/bucket.rb,c58e213a6f04,third-party apis,8.2,31,0,73,0.0,2,0.0,52,14,31,0.596
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/verification.rb,c58e213a6f04,third-party apis,8.4,61,0,73,0.0,2,0.0,49,13,22,0.449
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/webhook.rb,c58e213a6f04,third-party apis,8.5,36,0,75,0.0,2,0.0,55,13,31,0.564
twilio-ruby,lib/twilio-ruby/rest/verify/v2/template.rb,c58e213a6f04,third-party apis,6.5,15,0,54,0.0,2,0.0,26,9,15,0.577
twilio-ruby,lib/twilio-ruby/rest/verify/v2/verification_attempt.rb,c58e213a6f04,third-party apis,6.9,23,0,65,0.0,2,0.0,46,12,23,0.5
twilio-ruby,lib/twilio-ruby/rest/verify/v2/verification_attempts_summary.rb,c58e213a6f04,third-party apis,7.0,35,0,50,0.0,2,0.0,34,12,16,0.471
twilio-ruby,lib/twilio-ruby/rest/verify_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0
twilio-ruby,lib/twilio-ruby/rest/video.rb,c58e213a6f04,third-party apis,4,4,0,0,0.0,2,0.0,6,3,6,1.0
twilio-ruby,lib/twilio-ruby/rest/video/v1.rb,c58e213a6f04,third-party apis,7.9,11,0,50,0.0,2,0.0,8,4,4,0.5
twilio-ruby,lib/twilio-ruby/rest/video/v1/composition.rb,c58e213a6f04,third-party apis,7.3,42,0,74,0.0,2,0.0,61,12,28,0.459
twilio-ruby,lib/twilio-ruby/rest/video/v1/composition_hook.rb,c58e213a6f04,third-party apis,9.3,45,0,72,0.0,2,0.0,58,12,31,0.534
twilio-ruby,lib/twilio-ruby/rest/video/v1/composition_settings.rb,c58e213a6f04,third-party apis,7.3,36,0,58,0.0,2,0.0,40,12,19,0.475
twilio-ruby,lib/twilio-ruby/rest/video/v1/recording.rb,c58e213a6f04,third-party apis,6.6,30,0,71,0.0,2,0.0,56,12,26,0.464
twilio-ruby,lib/twilio-ruby/rest/video/v1/recording_settings.rb,c58e213a6f04,third-party apis,7.3,36,0,58,0.0,2,0.0,40,12,19,0.475
twilio-ruby,lib/twilio-ruby/rest/video/v1/room.rb,c58e213a6f04,third-party apis,8.2,58,0,78,0.0,2,0.0,72,12,34,0.472
